,collocate,raw_frequency,MI
1648,moment,8465,-0.19277529380318756
1649,drawing,2213,0.9664941039190437
1650,cries,820,1.0430033718376395
1651,sending,432,2.0893472319599926
1652,county,604,1.3487335141611234
1653,bidden,119,2.973184218984409
1654,penitents,8,4.979718989856157
1655,nameless,116,2.3055703404296284
1656,put,9393,0.6840292437812591
1657,thanks,706,1.1926924746026963
1658,order,2464,1.0413786761106376
1659,laugh,1978,0.5679313080214454
1660,guidance,167,1.941166719119238
1661,jesuit,46,3.9236663156068436
1662,shown,936,0.9106922356183463
1663,deplored,35,3.5038124700465794
1664,dean,343,2.8308679968041535
1665,orthodox,48,3.187959520628102
1666,wherein,323,1.2815082083133364
1667,widow,832,2.4147696323946204
1668,gallant,289,2.7790282045434513
1669,delight,1040,1.2107968280686845
1670,spoiled,225,1.643060129331573
1671,disguises,33,3.5626529700695126
1672,companion,1511,1.3480714816973538
1673,armstrong,33,4.255800150629458
1674,ousting,9,4.861935954199773
1675,dinner,2960,0.8579754534459421
1676,loud,913,0.24242465094102458
1677,torment,189,2.5105606970362957
1678,sheltering,58,2.998717520989574
1679,heads,1077,0.07722585437960448
1680,beatrix,348,2.3055703404296284
1681,orders,815,2.3018825673504435
1682,paid,1495,1.5410385149392614
1683,degrade,54,3.0701764849717184
1684,sully,20,4.063428257982002
1685,reverend,392,5.1822432539676315
1686,admirable,353,1.8858396551626417
1687,gown,763,0.4219025002515361
1688,wretch,302,1.3487335141611234
1689,king,2492,1.3177611933084852
1690,true,4318,0.6345230695165537
1691,esmond,1739,1.5440051662370233
1692,specially,243,1.5660990881954449
1693,wicked,811,1.9703303898546805
1694,wounded,563,0.7258809033963027
1695,wrong,2722,1.347262925660801
1696,fair,2871,-0.9032551485850708
1697,awful,802,0.3720519236694786
1698,issue,328,1.2661469231518492
1699,apprehended,65,2.884773261640356
1700,blandford,22,4.661265258737623
1701,lackey,21,4.01463809381257
1702,curling,95,2.505283639935452
1703,henry,1543,-0.2823233208271677
1704,duke,1067,0.779701460794185
1705,churchill,32,3.5934246287362663
1706,frank,1536,1.1085179789482664
1707,flanders,38,3.421574371809607
1708,early,2340,-0.0055984962558086335
1709,edifice,51,3.127334898811667
1710,continues,111,3.0427775107836044
1711,castlewood,1183,2.062793209237442
1712,omniscience,8,4.979718989856157
1713,enthusiasm,383,1.1111255423553472
1714,theology,56,3.0338088408008437
1715,hither,372,1.8334138578227919
1716,lordship,689,0.5239192605223345
1717,wound,566,0.72056645333281
1718,conduct,908,1.8573540653688003
1719,angered,58,2.998717520989574
1720,nurse,1149,1.398807614807128
1721,pastoureau,22,3.9681180781776773
1722,meanwhile,1003,1.757847656008158
1723,publicly,121,2.263369985939252
1724,familiarly,91,2.548301025019143
1725,cruel,1034,1.5042648375875092
1726,villain,214,1.6931845165141415
1727,depicted,54,3.0701764849717184
1728,viscount,186,2.9320261464909017
1729,acquaintance,1048,0.10452166665500565
1730,abdication,7,5.11325038248068
1731,expression,1925,0.5950915734822181
1732,lessons,365,2.257875466621611
1733,captain,3380,1.3314248158572992
1734,care,4330,-0.6210151089005972
1735,pushed,710,2.1033334739347325
1736,noah,168,1.9351965521327341
1737,toppled,13,4.494211174074456
1738,gudule,4,5.6728661704161025
1739,sovereign,283,2.512325922560865
1740,ruinous,60,2.9648159693138925
1741,diamonds,346,1.905868937038214
1742,nobly,111,2.349630330223659
1743,lawful,112,3.4392739489090083
1744,massillon,2,6.366013350976048
1745,uncle,2778,1.4322591012157497
1746,suffered,833,1.720421250489041
1747,brave,870,1.6769616810072543
1748,calling,869,1.9012553187047014
1749,liked,2191,0.9764851043746269
1750,chamberlain,26,3.8010639935145107
1751,losses,74,2.755095438331823
1752,crown,501,0.8425544304511283
1753,heir,504,2.6283437326926795
1754,history,1183,1.5927895799917067
1755,dispossess,5,5.449722619101893
1756,garter,41,3.3455884648316854
1757,blessing,441,2.7618751253172023
1758,forgiveness,167,2.6343138996791833
1759,saith,99,3.1571878619613485
1760,john,3090,1.5881835191057385
1761,st,1417,-0.19713670815468726
1762,kinswoman,95,2.505283639935452
1763,pardoned,61,2.948286667362682
1764,monmouth,203,1.7459545524942057
1765,hungerton,2,6.366013350976048
1766,each,5596,0.37526334480593465
1767,lets,101,2.4440400146947336
1768,taught,757,2.827692550896915
1769,pet,260,3.107916812954566
1770,studio,341,2.325890342920586
1771,mad,1118,0.733011058380894
1772,importance,720,1.1730565000858373
1773,wedded,159,2.6834035098757067
1774,office,1442,0.8839865023592084
1775,bring,2708,1.720144254965364
1776,italy,467,2.522269186301196
1777,lombard,75,2.7416724179996828
1778,energetically,37,3.4482426188917685
1779,sculptors,16,4.286571809296212
1780,artist,647,1.2799614175950378
1781,liberal,371,1.142958468928558
1782,fancies,257,1.5100844466407732
1783,rome,538,1.464449151934154
1784,hamel,227,2.327357694614536
1785,entertained,248,1.5457317853710109
1786,horrible,753,1.1282424842960448
1787,sternness,71,2.7964806544946774
1788,work,6155,0.5313650702536586
1789,asks,397,2.8669837200768575
1790,morals,99,2.464040681401403
1791,miscreant,34,3.5328000069198318
1792,happy,3560,0.26793906880980745
1793,half,8402,-0.5907701590734438
1794,attacking,56,3.0338088408008437
1795,gertrude,267,1.4719118731357435
1796,refusal,192,1.8016651595082116
1797,obdurate,34,3.5328000069198318
1798,insulted,159,3.599694241749862
1799,didn,3085,0.6342915076306054
1800,jeopardise,2,6.366013350976048
1801,jewelry,36,3.475641593079883
1802,resided,37,3.4482426188917685
1803,arbitrary,38,3.421574371809607
1804,induce,208,3.3310603642687755
1805,papers,998,1.2520195438926387
1806,countermine,1,7.059160531535993
1807,run,2363,0.677767615468976
1808,fates,79,2.689712679068972
1809,persistent,94,2.515865749265989
1810,bowels,61,3.6414338479226274
1811,mouth,1962,0.8637352525305754
1812,secrets,441,0.9701156560891471
1813,compelled,443,1.6587379420508026
1814,deceiving,89,2.5705241618038532
1815,nobleman,317,1.9934059382186577
1816,assuring,76,2.728427191249662
1817,angry,1606,1.469418106257341
1818,forgetting,280,2.1175181089266886
1819,burst,1123,1.1340138654656597
1820,determined,1143,0.7108960483011277
1821,obey,357,2.973184218984409
1822,behests,8,4.979718989856157
1823,dormer,270,1.4607385725376185
1824,whereas,559,1.4261582389408394
1825,demanded,568,2.326477025248942
1826,repayment,18,4.168788773639829
1827,harshness,42,3.321490913252625
1828,nineteenth,66,2.8695057895095677
1829,start,946,1.3055302511522244
1830,sternly,233,2.3012692585302377
1831,mood,708,0.4967164378422733
1832,consulting,126,3.321490913252625
1833,re,5119,0.9163414178767804
1834,telling,1291,2.293883413487721
1835,embryo,21,4.01463809381257
1836,drowning,92,2.537371954486953
1837,comes,2454,1.4509104836013558
1838,evince,21,4.01463809381257
1839,manifest,129,2.199348127174321
1840,afield,52,3.107916812954566
1841,twelve,810,1.055273464429454
1842,die,1956,0.5791159696093402
1843,lad,1324,1.6625072642670944
1844,birthday,235,3.391334486619889
1845,discord,59,3.674770268190219
1846,cross,1509,0.8385703614362539
1847,south,739,0.4538626105877912
1848,winnie,69,2.8250540269387336
1849,sherwood,125,2.230846794233692
1850,honest,1357,1.92557041338096
1851,dealer,92,2.537371954486953
1852,news,1655,0.34075142428477523
1853,abroad,694,0.5166885710291885
1854,unlike,400,2.1663082730961207
1855,heavenly,182,4.494211174074456
1856,knoweth,66,3.9681180781776773
1857,anyway,130,2.1916260810804107
1858,saved,829,2.5361649537369173
1859,step,1982,1.9522054664340602
1860,davilow,199,1.7658557068115006
1861,unlovable,4,5.6728661704161025
1862,six,1931,0.5919795377755883
1863,seem,2331,0.6914022536201264
1864,bernardo,1,7.059160531535993
1865,resembling,85,2.6165092750456767
1866,gray,852,1.0047211852666227
1867,cause,1812,0.9432684060529591
1868,comforted,180,1.8662036806457827
1869,penetration,65,2.884773261640356
1870,expect,1308,2.0801305768550686
1871,firmness,130,2.1916260810804107
1872,quiet,2890,0.4764431115494059
1873,conclusions,99,2.464040681401403
1874,satisfy,287,2.0928254963363173
1875,beyond,2687,0.9547393921485567
1876,dishes,158,2.689712679068972
1877,haired,364,2.260618952567362
1878,youth,1802,-0.4374919066322901
1879,upset,274,2.1391796057078682
1880,rex,178,1.877376981243908
1881,use,2688,1.1085179789482662
1882,anna,168,2.6283437326926795
1883,underhung,1,7.059160531535993
1884,archdeacon,240,1.5785216081940017
1885,opportunity,978,0.17365086150117579
1886,rector,361,1.1702825732031121
1887,nobody,1782,1.1831068359393389
1888,children,3781,1.1240018206391058
1889,humorist,6,5.267401062307938
1890,engraver,3,5.960548242867883
1891,everything,3875,0.742769738803859
1892,manners,702,1.1983743080701272
1893,dreaded,272,3.062796377674096
1894,missing,229,2.3185857085416988
1895,asking,1050,2.18205663006426
1896,deal,2796,-0.8767845718177077
1897,dust,732,1.1565271981346268
1898,bitterly,438,0.9769416211595469
1899,ought,3369,1.0162308298092761
1900,reason,3127,-0.2955216453619028
1901,sauntering,41,4.038735645391631
1902,watch,1882,1.4649803604459815
1903,street,3095,0.12022963508540621
1904,chose,655,1.673137584568851
1905,lest,832,1.4339403793828942
1906,follow,1511,1.5303930384913083
1907,scoundrel,181,2.5538106808301126
1908,horsewhip,29,3.691864701549519
1909,arrowpoint,123,2.2469761761635754
1910,exerting,28,3.726956021360789
1911,hurt,1077,0.7703730349395498
1912,helps,75,2.7416724179996828
1913,earn,246,1.5538289956036302
1914,chain,405,1.055273464429454
1915,doesn,1405,1.7572780988234602
1916,every,9049,0.02819253986469561
1917,physique,33,3.5626529700695126
1918,acting,477,1.5847912212075972
1919,clothing,165,1.9532150576354124
1920,scapegrace,35,3.5038124700465794
1921,jacob,265,3.0888686179838714
1922,rejected,184,2.537371954486953
1923,explanation,588,0.6824335836373661
1924,whereupon,187,2.926664203349516
1925,rising,1262,1.3050018495547253
1926,sharp,1252,0.6198101604358944
1927,knife,602,1.3520502667871173
1928,cake,309,1.3258192546382477
1929,winked,94,2.515865749265989
1930,foster,144,4.5742538817479925
1931,bare,828,1.0332945577106787
1932,nakedness,45,3.2524980417656733
1933,soul,3203,0.7790768511548899
1934,phrase,401,1.7583462847893692
1935,legs,1193,1.0735463981061866
1936,observation,424,1.0094270763040352
1937,occupation,387,1.7938830190661565
1938,forced,925,1.6156611551434585
1939,cushions,167,1.941166719119238
1940,endless,206,1.731284362746412
1941,strictness,16,4.286571809296212
1942,mastery,114,2.3229620831414977
1943,different,2284,1.1172364299881474
1944,defy,147,2.068727944757257
1945,openly,264,1.483211428389677
1946,descent,172,1.9116660547225401
1947,thwarted,62,3.6251733270508466
1948,allowed,1322,1.4816974235584617
1949,consented,317,1.3002587576587126
1950,getting,1979,1.0782514983675278
1951,ring,1287,-0.1009086760601336
1952,tyrannized,6,5.267401062307938
1953,religion,572,1.4031687207161407
1954,represent,164,1.9592941037117946
1955,charged,270,1.4607385725376185
1956,names,855,0.30805906259923294
1957,robbery,103,2.4244315433063575
1958,threats,103,2.4244315433063575
1959,satisfied,847,1.4160721255520483
1960,rectory,161,1.9777561665515302
1961,meyrick,172,1.9116660547225401
1962,pelting,23,3.9236663156068436
1963,shrinking,163,1.9654103307292308
1964,secret,2346,0.684987863442463
1965,mirah,524,2.1839632083348417
1966,sees,486,1.5660990881954449
1967,burns,101,3.137187195254679
1968,reappearance,46,3.2305191350468982
1969,deceived,332,2.3526378512876143
1970,instrument,257,1.5100844466407732
1971,reluctance,135,2.1538857530975637
1972,recovered,565,0.722334800389552
1973,paley,15,4.351110330433783
1974,leaving,1707,2.014563081539923
1975,packing,172,1.9116660547225401
1976,unreverend,1,7.059160531535993
1977,devoted,461,0.9257624885393446
1978,imagine,1007,0.837576819377376
1979,sinking,318,1.2971091487558164
1980,eyelids,276,1.438759665818843
1981,silk,670,0.5518828191509814
1982,ezra,125,2.923993974793637
1983,mordecai,334,1.2480195385592927
1984,light,6937,-1.0923169712893628
1985,lapidoth,63,2.9160258051444603
1986,reproach,393,1.085350919666732
1987,ve,7187,0.3763559914037698
1988,way,15400,0.18962646537405387
1989,stay,2301,1.1098209107286823
1990,undesirable,31,3.6251733270508466
1991,installed,68,2.8396528263598864
1992,working,928,1.3247410874179022
1993,unworthy,222,1.6564831496637136
1994,jew,532,0.7825170421943487
1995,deronda,1272,-0.0891852123640743
1996,recalling,97,2.4844495530326105
1997,rest,3499,0.8448381882236184
1998,grandmother,480,1.5785216081940017
1999,agnes,305,1.3388487549285815
2000,perfect,1782,0.26681610406518386
2001,sisters,620,1.7280533421649655
2002,ten,2622,0.5737622283322386
2003,nick,1169,-0.004743429936075315
2004,samuel,80,2.6771338968621117
2005,tragically,21,4.707785274372515
2006,lives,1366,1.785428640460571
2007,carteret,142,2.1033334739347325
2008,missed,425,1.7002185431715215
2009,host,583,1.7895856338536105
2010,ghost,483,2.265438239003311
2011,visibly,117,2.296986596738237
2012,shocked,320,2.3894518244103304
2013,enemy,910,0.9388631125850427
2014,cheated,121,2.263369985939252
2015,compass,149,2.055214225590534
2016,joseph,260,2.1916260810804107
2017,clarke,80,3.7757461855302212
2018,smote,192,1.8016651595082116
2019,within,3436,-0.38975557100820757
2020,union,343,1.2214300843700532
2021,accosted,63,2.9160258051444603
2022,canting,12,4.5742538817479925
2023,picked,549,1.4442092705864078
2024,binding,95,2.505283639935452
2025,moody,94,2.515865749265989
2026,merciful,153,3.127334898811667
2027,sprang,728,0.468859483339307
2028,rigid,257,1.5100844466407732
2029,punishing,21,4.01463809381257
2030,bounds,120,2.271668788753947
2031,snoring,52,3.107916812954566
2032,kindly,1274,1.5186816078379848
2033,bore,959,0.8864166372125002
2034,unable,597,1.3603905987033362
2035,reaching,267,1.4719118731357435
2036,grumble,73,2.768701090387602
2037,quoth,309,3.271729403693561
2038,micah,72,3.475641593079883
2039,shifting,117,2.9901337772981824
2040,water,4239,-0.5997749592566988
2041,suggested,1001,0.8435529327807179
2042,willingly,217,1.6792631779955336
2043,agreed,684,1.9174969750333333
2044,roof,864,2.7824944125199376
2045,lent,249,2.640319923739395
2046,suit,873,0.9803721562563362
2047,toy,134,2.1613207315850818
2048,busily,87,2.593252412881409
2049,failed,954,0.8916440406476519
2050,rumbold,11,4.661265258737623
2051,powder,290,1.3892796085554735
2052,silver,1689,-0.37273138527180694
2053,reuben,223,1.6519887600758743
2054,plunging,73,2.768701090387602
2055,leather,302,1.3487335141611234
2056,aged,485,3.0722362179347296
2057,setting,513,1.5120318669251689
2058,hopes,721,1.1716685748109894
2059,west,791,0.3858625637683392
2060,appearing,224,1.647514479680953
2061,citing,5,5.449722619101893
2062,regarded,735,1.5579023209912661
2063,huge,632,0.6102711373891357
2064,cavalier,73,2.768701090387602
2065,chosen,632,0.6102711373891357
2066,presented,775,1.5049097908507558
2067,anxiously,332,1.2540255626195047
2068,solemnly,375,1.1322345055655822
2069,nay,1798,1.9626255893027982
2070,supplication,49,3.1673402334253664
2071,placed,1293,1.6861996219921906
2072,rattled,175,1.894374557612479
2073,others,3166,0.38523065221492636
2074,wine,1335,0.5556211412615885
2075,prejudices,128,2.9002774481763214
2076,malignant,72,2.7824944125199376
2077,godly,42,3.321490913252625
2078,wise,1300,2.0862655654225843
2079,hath,1275,1.2947534350633572
2080,o,5965,1.4100186347273995
2081,saxon,420,1.7120530008185244
2082,household,667,2.5022806346756825
2083,sam,401,1.065199104229424
2084,derrick,14,4.4201032019207345
2085,stroke,440,0.9723858046236862
2086,bid,478,1.5826969796044823
2087,threatening,169,1.9292618166129196
2088,looks,1680,1.4243709283667434
2089,fatalism,13,4.494211174074456
2090,throne,251,2.632319881072319
2091,evil,1456,0.8743245914474714
2092,casks,24,3.8811067011880476
2093,wind,2039,0.5375580496296476
2094,ye,3820,0.19744919105526285
2095,fire,3792,0.42794958059518107
2096,hurried,863,0.9918930210125104
2097,rouncewell,129,2.199348127174321
2098,usually,591,1.3704916946898402
2099,devil,1054,0.7919599829946308
2100,turveydrops,2,6.366013350976048
2101,deportment,80,3.3702810774220566
2102,visitor,715,1.5854902775100952
2103,greatly,650,0.5821881686463103
2104,distinguished,543,0.7620512116020576
2105,charlotte,229,1.6254385279817534
2106,confidence,1174,0.6841357117078967
2107,bosom,764,1.8068871034893632
2108,farmer,1026,0.8188846863652236
2109,coavinses,37,3.4482426188917685
2110,butterfly,87,2.593252412881409
2111,bartholomew,39,5.005036797840447
2112,bart,35,3.5038124700465794
2113,summerson,200,1.7608431649879563
2114,faltered,235,1.5995750173918342
2115,respects,221,2.75961011868635
2116,turveydrop,84,2.6283437326926795
2117,urged,406,2.439101733054151
2118,implored,120,2.271668788753947
2119,assure,614,1.3323127839487958
2120,contemplated,181,1.8606635002701672
2121,peace,1419,0.90006514304406
2122,play,2195,0.05837038658666667
2123,somewhere,826,1.4411780466831245
2124,drummer,31,3.6251733270508466
2125,factory,79,2.689712679068972
2126,nursed,138,3.2305191350468982
2127,released,205,1.7361505523975849
2128,week,2174,1.1665959330828932
2129,heaven,2239,1.5426004922734575
2130,despised,243,2.25924626875539
2131,resolved,824,0.34499000162652144
2132,dependent,201,1.7558556234769174
2133,vholes,177,1.8830107989621638
2134,playthings,13,4.494211174074456
2135,support,544,1.4533584652399956
2136,leicester,500,0.8445524331138013
2137,keeps,330,2.8695057895095677
2138,recommend,160,1.983986716302166
2139,bucket,514,0.8169372660808278
2140,ruined,398,1.7658557068115006
2141,fondest,29,3.691864701549519
2142,brimming,37,3.4482426188917685
2143,clerical,98,3.1673402334253664
2144,katharine,1216,1.3421328301297715
2145,waited,1516,0.42847714589362135
2146,cyril,190,1.8121364593755067
2147,balanced,118,2.288475907070328
2148,attitude,789,0.38839421069011887
2149,almost,6626,-0.3533016902039575
2150,wasn,1128,1.1295713881460985
2151,maggie,247,1.5497721949080159
2152,buttonhole,25,3.8402847066677923
2153,nice,1446,-0.2173958711827169
2154,discuss,246,2.2469761761635754
2155,contained,387,1.1007358385062114
2156,exaggerated,185,1.8388047064576682
2157,breach,122,2.2551394868027366
2158,book,3089,0.9694679876727247
2159,memory,1331,2.062699290477101
2160,hamlet,172,1.9116660547225401
2161,understand,3731,1.2326242311132058
2162,dishonorable,5,5.449722619101893
2163,disturb,291,2.078984444924446
2164,milvain,60,2.9648159693138925
2165,articles,303,1.3454277260266239
2166,writing,1320,0.9723858046236862
2167,greek,355,1.1870427420605774
2168,surprised,1264,1.0157362454973002
2169,pomposity,15,4.351110330433783
2170,happening,164,1.9592941037117946
2171,denham,348,1.2069580517615186
2172,bay,265,1.4794307055497709
2173,quiescent,25,3.8402847066677923
2174,poverty,516,1.5062009466143758
2175,shabby,325,1.2753353492062556
2176,tiresome,146,2.0755539098276565
2177,hers,1243,1.3201718011451726
2178,world,9065,-0.6667212305330676
2179,audley,1483,0.8559504780661708
2180,beach,271,2.1501888912162377
2181,george,3557,1.5215450892027966
2182,greedy,113,2.3317727128236525
2183,involved,262,1.4908160277748963
2184,doubt,4005,0.8433032137133694
2185,schoolfellows,16,4.286571809296212
2186,nightfall,90,2.559350861205728
2187,soften,73,2.768701090387602
2188,verdict,83,2.640319923739395
2189,stern,604,2.0418806947210686
2190,linen,375,1.1322345055655822
2191,occasion,1529,0.41993850616687606
2192,dignity,897,1.3587169581453067
2193,murdered,227,3.83143509139081
2194,perpetually,166,1.9471727431794499
2195,disagreeable,464,1.6124231598696832
2196,sequence,47,3.2090129298259344
2197,stoicism,22,3.9681180781776773
2198,conceals,7,5.11325038248068
2199,casts,51,3.127334898811667
2200,tells,526,2.585618788026338
2201,transmitted,27,3.7633236655316638
2202,court,1717,0.3039738511984628
2203,gradually,641,0.596131074615323
2204,lured,40,3.3702810774220566
2205,indulgent,131,3.2825754970029513
2206,portsmouth,71,2.7964806544946774
2207,behindhand,18,4.168788773639829
2208,tipsy,105,3.098347361938415
2209,talboys,398,1.0727085262515554
2210,desert,413,1.7288601191349056
2211,whole,4924,-0.3441036671002415
2212,utterly,709,1.5939172936719752
2213,drinking,559,0.733011058380894
2214,tea,2178,0.7592925891629779
2215,dozed,53,3.0888686179838714
2216,plowson,29,3.691864701549519
2217,sorrow,1064,1.187982150302513
2218,accompany,296,2.0619482577718777
2219,reminded,505,0.8346021022606334
2220,back,15517,0.40520132900650013
2221,shores,122,2.2551394868027366
2222,foresaw,74,2.755095438331823
2223,nella,229,3.704880069661589
2224,mean,5077,0.6061262582684346
2225,split,159,1.9902563293157616
2226,proceeded,597,0.6672434181433909
2227,twice,1280,1.00315746329044
2228,racksole,607,1.3437789210364401
2229,bluntly,69,2.8250540269387336
2230,pittsburg,3,5.960548242867883
2231,served,801,2.1650590536956886
2232,felix,587,2.63004586076321
2233,acquiesced,73,2.768701090387602
2234,sincerity,167,1.941166719119238
2235,em,1788,0.6689198644706433
2236,h,535,0.7768937846399865
2237,tel,217,1.6792631779955336
2238,today,174,1.900105232321464
2239,clerk,577,0.7013182650278935
2240,supposing,314,2.4083798342958493
2241,sally,517,0.811117657027564
2242,ardent,185,1.8388047064576682
2243,democrats,9,4.861935954199773
2244,thousand,1941,0.18134912892692812
2245,lifts,73,2.768701090387602
2246,miracle,171,1.9174969750333333
2247,hundred,2404,-0.03258158355915991
2248,wheel,360,1.1730565000858373
2249,cap,745,0.4457763131564334
2250,worth,1627,-0.3353325756830447
2251,prophecy,92,3.2305191350468982
2252,situation,855,0.30805906259923294
2253,owes,75,3.434819598559628
2254,cousin,2423,1.9054561403347259
2255,canter,49,3.1673402334253664
2256,reigned,96,2.4948123400681568
2257,frog,40,3.3702810774220566
2258,advice,864,0.9907349432918826
2259,victor,95,6.289473273853713
2260,respect,1429,0.8930426422742354
2261,leisurely,134,2.1613207315850818
2262,below,1609,1.0620867456635004
2263,passing,1320,1.483211428389677
2264,baby,1188,1.0777463202815125
2265,regiment,397,1.768371431408748
2266,irish,295,2.0653323557561185
2267,kim,889,0.2690632960220885
2268,maunderings,2,6.366013350976048
2269,uneasily,170,3.021974383153841
2270,tck,10,4.756575438541947
2271,sympathetically,58,2.998717520989574
2272,bennett,48,3.187959520628102
2273,pointed,986,1.2641164656014674
2274,translating,23,3.9236663156068436
2275,year,3328,-0.3578190898451609
2276,sentries,38,3.421574371809607
2277,jumping,148,2.755095438331823
2278,undertones,20,4.063428257982002
2279,urging,106,2.395721437423926
2280,prophesied,51,3.8204820793716125
2281,colonel,2216,0.7419958447887093
2282,closely,579,1.3910052345229431
2283,satan,89,2.5705241618038532
2284,india,366,2.5428215592545174
2285,further,2220,0.04704523722961337
2286,darkness,1636,0.35229819493324604
2287,fumbled,45,3.2524980417656733
2288,headed,391,1.0904529715506273
2289,sailed,207,2.419588918830569
2290,survey,145,2.0824267891154187
2291,puffed,89,2.5705241618038532
2292,politely,155,2.0157354146167465
2293,minutes,2495,0.6234108844702646
2294,passed,4807,0.37309153287008734
2295,fools,303,1.3454277260266239
2296,lecture,171,2.6106441555932784
2297,dragged,407,1.050347346093398
2298,interested,820,0.34985619127769424
2299,estate,618,2.018966435198193
2300,helped,813,1.744723783108073
2301,beat,879,1.6666699949707067
2302,umballa,74,2.755095438331823
2303,tear,406,1.0528073719342605
2304,city,1229,0.6383516025299036
2305,cazalet,1,7.059160531535993
2306,mahbub,267,1.4719118731357435
2307,snapped,152,2.035280010689717
2308,proudly,200,2.859455453656066
2309,zamzammah,1,7.059160531535993
2310,allow,1092,1.672832287665243
2311,trusteeship,1,7.059160531535993
2312,food,820,0.34985619127769424
2313,amazed,305,2.031995935488527
2314,frightened,1017,2.0804582845427464
2315,eat,1225,1.3347587696770564
2316,herodotus,5,5.449722619101893
2317,save,2418,1.6663597731596256
2318,affecting,134,2.1613207315850818
2319,scene,1518,0.4271587541403632
2320,supply,279,1.4279487497146275
2321,dethrones,1,7.059160531535993
2322,carelessly,247,1.5497721949080159
2323,assisted,163,3.0640226193973406
2324,bailiff,215,2.78713479207644
2325,darrell,1584,1.0777463202815125
2326,subsequently,100,2.453990345547902
2327,animated,200,1.7608431649879563
2328,guy,265,1.4794307055497709
2329,quarrel,587,0.6841357117078967
2330,charlie,126,2.222878624584515
2331,fired,237,1.5911003904008618
2332,bought,691,2.7182452851045427
2333,bank,948,0.8979532098409165
2334,lionel,737,1.842867000466547
2335,taunted,23,3.9236663156068436
2336,yonder,560,0.7312237478067981
2337,ancestors,185,2.937416995125778
2338,mantel,63,2.9160258051444603
2339,shelf,172,1.9116660547225401
2340,f,130,3.2902383697485202
2341,acknowledge,337,1.9322247817435767
2342,orphans,41,3.3455884648316854
2343,ago,2501,1.1806247497136872
2344,waife,694,1.2098357515891338
2345,jasper,639,2.2086939895925584
2346,brilliant,851,0.31274840296261897
2347,declare,394,2.181421910906169
2348,warms,33,3.5626529700695126
2349,prowl,10,4.756575438541947
2350,shawls,56,3.0338088408008437
2351,villing,2,6.366013350976048
2352,land,2206,1.925173689184082
2353,disturbed,551,1.4405729029430239
2354,referred,246,1.5538289956036302
2355,disquiets,2,6.366013350976048
2356,guess,778,1.0955811879175468
2357,small,4700,-0.7030100756022114
2358,foot,2190,0.06065088928539188
2359,affluence,16,4.286571809296212
2360,genteel,142,2.1033334739347325
2361,descend,200,1.7608431649879563
2362,niton,1,7.059160531535993
2363,montfort,369,1.1483638874954658
2364,realize,194,1.7913023724726649
2365,lip,495,1.5477499495272482
2366,courage,1122,0.7294396260132968
2367,fairthorn,173,2.5990161175981594
2368,line,1688,0.7264731450482004
2369,blest,75,2.7416724179996828
2370,cheered,158,1.9965654985090264
2371,inherit,72,3.8811067011880476
2372,encouragement,167,1.941166719119238
2373,bill,844,0.321008036940036
2374,willy,78,2.702451704846401
2375,passionately,279,2.121095930274573
2376,gambled,28,3.726956021360789
2377,forestalled,29,3.691864701549519
2378,penniless,119,2.2800370384244637
2379,joys,137,2.1391796057078682
2380,ended,823,1.444816619527033
2381,therefore,2183,1.3166153240413625
2382,bared,46,3.2305191350468982
2383,fault,966,1.2846089859915846
2384,warns,11,4.661265258737623
2385,pays,122,2.948286667362682
2386,debt,374,2.2335170227895706
2387,stowed,54,3.0701764849717184
2388,twirling,30,3.657963149873838
2389,surrounded,412,1.0381371821864667
2390,governed,81,2.664711376863554
2391,crime,491,1.961328692409582
2392,prayer,630,1.30658789271036
2393,trial,426,2.1033334739347325
2394,trembled,532,0.7825170421943487
2395,idolise,1,7.059160531535993
2396,distressed,214,1.6931845165141415
2397,extricate,27,4.45647084609161
2398,restore,187,2.926664203349516
2399,losely,473,0.90006514304406
2400,millionaire,175,1.894374557612479
2401,kind,5848,1.0243628597216372
2402,vance,290,1.3892796085554735
2403,adela,99,2.464040681401403
2404,cordially,133,2.8619585838741846
2405,inviting,85,2.6165092750456767
2406,conveys,19,4.114721552369552
2407,shamed,43,3.2979604158424305
2408,fame,416,1.0284752712747296
2409,mourning,248,1.5457317853710109
2410,thee,4428,0.4552167069355206
2411,thames,135,2.847032933657509
2412,wincing,39,3.3955988854063466
2413,unnatural,220,2.3586801657435768
2414,worn,944,1.3076466540586023
2415,fled,411,1.7337144975997036
2416,reclaim,22,3.9681180781776773
2417,courses,72,2.7824944125199376
2418,naturally,1048,1.8962811358830607
2419,feel,5026,0.6162223551122915
2420,share,986,0.8586513574933029
2421,tale,1025,0.1267126399634846
2422,lawless,171,1.9174969750333333
2423,errors,122,2.2551394868027366
2424,ancestry,37,3.4482426188917685
2425,thither,436,0.9815182881869589
2426,matilda,130,2.1916260810804107
2427,gabrielle,43,3.2979604158424305
2428,victim,350,1.2012273770525337
2429,genial,199,1.7658557068115006
2430,antiquarian,15,4.351110330433783
2431,convict,120,2.271668788753947
2432,swear,519,0.8072566483701045
2433,regain,76,2.728427191249662
2434,hold,2795,1.320797723283013
2435,strong,3635,-0.44605667787168135
2436,accusing,60,2.9648159693138925
2437,silenced,109,2.3678126493068494
2438,accuse,105,3.098347361938415
2439,injured,280,2.1175181089266886
2440,clasp,179,2.5649219062551833
